sim,Area_ha
0,4.32
0,4.23
0,4.23
0,4.23
0,4.23
0,4.23
0,4.23
0,4.23
0,4.140000000000001
0,4.05
0,4.05
0,4.05
0,4.05
0,4.05
0,3.96
0,3.96
0,3.96
0,3.96
0,3.87
0,3.87
0,3.87
0,3.87
0,3.78
0,3.78
0,3.78
0,3.78
0,3.78
0,3.69
0,3.684507501596213
0,3.6
0,3.6
0,3.6
0,3.6
0,3.6
0,3.6
0,3.51
0,3.51
0,3.51
0,3.51
0,3.51
0,3.42
0,3.42
0,3.42
0,3.42
0,3.42
0,3.42
0,3.42
0,3.33
0,3.33
0,3.33
0,3.33
0,3.24
0,3.24
0,3.24
0,3.24
0,3.24
0,3.24
0,3.24
0,3.15
0,3.15
0,3.15
0,3.15
0,3.15
0,3.06
0,3.06
0,3.06
0,3.06
0,3.06
0,3.06
0,3.06
0,3.06
0,2.97
0,2.97
0,2.97
0,2.97
0,2.97
0,2.97
0,2.88
0,2.88
0,2.88
0,2.88
0,2.88
0,2.88
0,2.88
0,2.88
0,2.88
0,2.88
0,2.79
0,2.79
0,2.79
0,2.79
0,2.79
0,2.79
0,2.79
0,2.7
0,2.7
0,2.7
0,2.7
0,2.7
0,2.7
0,2.7
0,2.7
0,2.7
0,2.7
0,2.7
0,2.61
0,2.61
0,2.61
0,2.61
0,2.52
0,2.52
0,2.52
0,2.52
0,2.52
0,2.52
0,2.52
0,2.52
0,2.52
0,2.43
0,2.43
0,2.43
0,2.43
0,2.43
0,2.43
0,2.43
0,2.34
0,2.34
0,2.34
0,2.34
0,2.34
0,2.34
0,2.34
0,2.34
0,2.34
0,2.34
0,2.34
0,2.25
0,2.25
0,2.25
0,2.25
0,2.25
0,2.25
0,2.25
0,2.25
0,2.25
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.16
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,2.07
0,1.98
0,1.98
0,1.98
0,1.98
0,1.98
0,1.98
0,1.98
0,1.98
0,1.98
0,1.98
0,1.98
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.89
0,1.858836070825532
0,1.8
0,1.8
0,1.8
0,1.8
0,1.8
0,1.8
0,1.8
0,1.8
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.71
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.62
0,1.617593309274316
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.53
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.44
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.35
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.26
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.17
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.08
0,1.03055114428699
1,4609.360309146377
1,2804.2805395515893
1,2065.558123503813
1,1631.3896826064133
1,1274.9697759922933
1,720.9967170385061
1,700.6305456575182
1,496.21432811440513
1,470.0832302842129
1,342.7571202912489
1,330.6617943880057
1,252.88250378354343
1,217.74427591438368
1,196.35327492093916
1,184.5212443611298
1,174.35274754644112
1,173.7118644197639
1,161.37727474795804
1,151.06881779792272
1,145.07625792931728
1,144.2772275776934
1,140.76524704331533
1,140.12876489035003
1,134.10600146808142
1,128.96169108152614
1,124.1574749562692
1,122.67319907227719
1,121.33452372520641
1,103.56560387135596
1,100.66795165993646
1,94.31349580895528
1,89.06641932933964
1,88.79624818887338
1,86.36188940077312
1,77.80928847372793
1,77.16248471596428
1,70.40304402557649
1,70.24449653889351
1,67.22570718554631
1,64.6609596344553
1,64.12061735337339
1,62.31947641645782
1,59.82556354884757
1,59.38564487655982
1,57.54645293380619
1,57.00380579750948
1,54.84242528472133
1,54.034228106816116
1,51.96291602930911
1,49.441318717805295
1,47.009778452975304
1,46.19926503125876
1,45.11286748941057
1,42.39310130116605
1,42.211414769611885
1,41.606355642284825
1,40.885899267440664
1,38.09084570272863
1,37.75546923486479
1,36.92338920624405
1,35.84270464416333
1,35.39241940998659
1,34.221677801042425
1,33.86144961358532
1,31.249795255114513
1,31.06968116140962
1,29.2006916216556
1,29.178483177693188
1,28.998369083961848
1,27.73757042818107
1,27.46676489454359
1,27.287285193978253
1,27.19722814712599
1,26.836999959732594
1,26.386714725479113
1,26.026486538125205
1,21.163406008502097
1,20.803177821133286
1,18.46169460316263
1,17.83129527524002
1,17.381010040957854
1,17.110838900502028
1,17.02078185363896
1,16.750610713132843
1,15.940097291503847
1,14.31907044829391
1,14.04889930777289
1,13.058271792460607
1,11.25713085558638
1,10.80684562136829
1,10.716788574504854
1,10.626731527685374
1,10.446617434004322
1,10.266503340303899
1,10.266503340284526
1,10.086389246596397
1,9.90627515290752
1,9.906275152888895
1,9.546046965534986
1,9.546046965513378
1,9.455989918696881
1,9.275875824999437
1,9.005704684475065
1,8.645476497096942
1,8.46536240339391
1,8.375305356565118
1,8.375305356539041
1,8.1951912628524
1,8.105134216036275
1,8.015077169197426
1,7.92502012230605
1,7.834963075486944
1,7.7449060286425055
1,7.654848981812969
1,7.2045637475751345
1,7.204563747572899
1,6.934392607042566
1,6.754278513357043
1,6.484107372815163
1,6.2139362322755165
1,6.123879185440019
1,5.763650998070836
1,5.673593951207027
1,5.583536904373765
1,5.58353690437004
1,5.583536904369295
1,5.493479857510328
1,5.403422810681165
1,4.953137576459349
1,4.86308052960746
1,4.773023482760787
1,4.412795295388997
1,4.3227382485449315
1,4.322738248538971
1,4.322738248535618
1,4.232681201693043
1,4.142624154873937
1,4.142624154854938
1,4.142624154854566
1,4.142624154852704
1,4.142624154847115
1,3.9625100611716513
1,3.9625100611601027
1,3.872453014318645
1,3.7823959674812855
1,3.7823959674749523
1,3.6022818737816067
1,3.422167780099809
1,3.4221677800945938
1,3.4221677800893784
1,3.332110733256489
1,3.332110733253509
1,3.2420536864176395
1,3.2420536864042284
1,3.2420536864042284
1,3.1519966395646337
1,3.1519966395638885
1,3.061939592720941
1,3.061939592717588
1,3.0619395927157256
1,2.9718825458779934
1,2.971882545874268
1,2.971882545870915
1,2.9718825458675626
1,2.881825499024615
1,2.7917684521898627
1,2.7917684521861377
1,2.79176845218502
1,2.7917684521831574
1,2.791768452181667
1,2.7017114053420723
1,2.7017114053372295
1,2.611654358494282
1,2.5215973116550594
1,2.521597311653197
1,2.521597311653197
1,2.5215973116528243
1,2.5215973116520796
1,2.521597311650962
1,2.5215973116457464
1,2.521597311643884
1,2.431540264812112
1,2.431540264808387
1,2.4315402648031714
1,2.431540264801681
1,2.431540264797211
1,2.3414832179628315
1,2.341483217962459
1,2.341483217960596
1,2.251426171118766
1,2.251426171115786
1,2.251426171114296
1,2.1613691242679955
1,2.0713120774291456
1,2.0713120774276557
1,2.0713120774269105
1,2.0713120774190874
1,1.9812550305880607
1,1.9812550305873156
1,1.9812550305835903
1,1.9812550305828454
1,1.8911979837358
1,1.8011409368991853
1,1.8011409368973226
1,1.8011409368943423
1,1.8011409368935973
1,1.8011409368909896
1,1.8011409368887545
1,1.7110838900554926
1,1.711083890054375
1,1.7110838900502772
1,1.7110838900499046
1,1.7110838900461793
1,1.6210268432080746
1,1.6210268432080746
1,1.6210268432058395
1,1.6210268432050945
1,1.6210268432036044
1,1.6210268432036044
1,1.6210268432024868
1,1.6210268432021142
1,1.6210268431976438
1,1.5309697963614017
1,1.5309697963614017
1,1.5309697963606568
1,1.530969796358794
1,1.5309697963584215
1,1.5309697963576765
1,1.530969796357304
1,1.530969796356559
1,1.440912749516219
1,1.4409127495158465
1,1.4409127495151013
1,1.4409127495151013
1,1.4409127495132388
1,1.4409127495124936
1,1.4409127495124936
1,1.350855702674389
1,1.350855702672899
1,1.3508557026721537
1,1.3508557026714088
1,1.3508557026714088
1,1.3508557026699186
1,1.3508557026699186
1,1.350855702669546
1,1.350855702668801
1,1.3508557026684285
1,1.3508557026684285
1,1.3508557026680559
1,1.3508557026676835
1,1.3508557026676835
1,1.3508557026669383
1,1.3508557026658208
1,1.2607986558295787
1,1.2607986558265984
1,1.2607986558262259
1,1.260798655825481
1,1.2607986558247357
1,1.2607986558243633
1,1.2607986558239908
1,1.2607986558239908
1,1.2607986558239908
1,1.260798655822128
1,1.260798655821383
1,1.260798655819148
1,1.1707416089847684
1,1.170741608982906
1,1.1707416089825333
1,1.1707416089821607
1,1.1707416089821607
1,1.1707416089817881
1,1.1707416089817881
1,1.1707416089817881
1,1.1707416089817881
1,1.1707416089814158
1,1.1707416089814158
1,1.1707416089810432
1,1.1707416089806706
1,1.1707416089799256
1,1.170741608978808
1,1.170741608977318
1,1.1707416089750826
1,1.1707416089743377
1,1.1707416089743377
1,1.080684562137723
1,1.080684562137723
1,1.0806845621373504
1,1.0806845621373504
1,1.080684562136978
1,1.080684562136978
1,1.0806845621362329
1,1.0806845621362329
1,1.080684562135488
1,1.080684562135488
1,1.0806845621343704
1,1.0806845621336252
1,1.0806845621332526
1,1.0806845621332526
1,1.0806845621328802
2,4815.334946483019
2,2635.4632320853225
2,1674.1328788269234
2,1245.5819770219334
2,1191.0971408038483
2,886.3218362348409
2,678.0839634370615
2,643.0980059110847
2,466.70267162921726
2,423.4981215150226
2,418.855324874205
2,375.8981135295859
2,354.1917260051947
2,347.0762266422082
2,332.0403317159636
2,240.9920229632795
2,220.59725459820964
2,204.60961043113807
2,174.89078497239726
2,124.68171297103204
2,102.93520454355777
2,100.85847968205326
2,97.16793422474676
2,93.20904348420278
2,91.67807368787304
2,89.06641932951473
2,83.66299651875757
2,79.52037236380205
2,75.2432118456833
2,73.66926812682414
2,72.04626051847936
2,71.052047847041493
2,69.61409721092508
2,65.7416441965688
2,64.23835884428249
2,57.184933031983675
2,56.46514532893505
2,47.3243664813892
2,41.51629859535098
2,40.90685418206714
2,38.414192025220395
2,38.36430195584521
2,38.36430195574388
2,37.57409770535156
2,36.65321806576215
2,36.29298987847716
2,34.40116885197051
2,32.15036572350226
2,31.429909348767996
2,31.42990934875235
2,31.425311102433504
2,31.337904505456986
2,29.98899659925625
2,27.82762747504786
2,27.017114053416254
2,25.306030163377525
2,25.305395770272987
2,24.585573788585513
2,23.504889226454498
2,22.964546945405754
2,21.793805336349457
2,18.911979837338254
2,18.19152346265167
2,17.588808578705045
2,16.48043957258761
2,16.120211385200175
2,15.48981205729358
2,15.309697963585705
2,14.138956354615093
2,14.048899307767675
2,13.868785214060917
2,13.058271792489291
2,12.788100651966781
2,11.88753018349968
2,11.257130855571852
2,10.986959715061635
2,10.986959715051949
2,10.806845621342957
2,10.266503340287507
2,10.086389246602357
2,9.546046965541692
2,9.275875824995339
2,8.735533543929458
2,8.555419450236858
2,8.285248309715838
2,7.834963075485826
2,7.474734888107703
2,7.384677841273696
2,7.204563747594506
2,7.024449653878063
2,6.844335560203716
2,6.844335560190678
2,6.754278513346986
2,6.484107372823731
2,6.3940503259643915
2,6.303993279133365
2,6.213936232293397
2,6.123879185432941
2,5.7636509980537
2,5.763650998047367
2,5.673593951221928
2,5.58353690436706
2,5.403422810687125
2,5.313365763825551
2,5.22330871699527
2,5.223308716992662
2,5.133251670148224
2,5.133251670138166
2,5.043194623292983
2,5.043194623282552
2,4.953137576471642
2,4.77302348276861
2,4.682966435921937
2,4.502852342227102
2,4.232681201703474
2,4.232681201693043
2,4.142624154858291
2,4.052567108011991
2,4.052567108005285
2,3.9625100611615927
2,3.87245301432088
2,3.8724530143201354
2,3.8724530143201354
2,3.8724530143111946
2,3.6923389206409456
2,3.6923389206342403
2,3.692338920630515
2,3.602281873794645
2,3.6022818737920375
2,3.6022818737905475
2,3.512224826945365
2,3.512224826944247
2,3.512224826944247
2,3.5122248269394043
2,3.422167780100927
2,3.422167780094221
2,3.3321107332587245
2,3.242053686416149
2,3.2420536864098164
2,3.2420536864053457
2,3.1519966395694765
2,3.1519966395661236
2,3.151996639565006
2,3.1519966395646337
2,3.1519966395631434
2,3.151996639557928
2,3.061939592724666
2,3.0619395927138626
2,3.0619395927086472
2,2.9718825458712876
2,2.9718825458701703
2,2.8818254990223795
2,2.881825499022007
2,2.7917684521805497
2,2.7017114053472877
2,2.7017114053416997
2,2.7017114053364844
2,2.611654358495772
2,2.611654358493164
2,2.6116543584927916
2,2.521597311653942
2,2.5215973116528243
2,2.5215973116524517
2,2.431540264810622
2,2.431540264809504
2,2.4315402648061517
2,2.431540264803916
2,2.3414832179665566
2,2.341483217960596
2,2.341483217957616
2,2.34148321794793
2,2.2514261711176484
2,2.2514261711161585
2,2.2514261711150407
2,2.2514261711105705
2,2.2514261711057277
2,2.161369124276191
2,2.161369124275446
2,2.1613691242743283
2,2.161369124273956
2,2.0713120774336162
2,2.071312077432871
2,2.0713120774313807
2,2.0713120774302634
2,2.0713120774298908
2,2.0713120774291456
2,2.0713120774276557
2,2.0713120774261653
2,2.07131207742393
2,2.0713120774224403
2,1.9812550305813552
2,1.9812550305802377
2,1.891197983741388
2,1.8911979837402701
2,1.8911979837398978
2,1.8911979837395252
2,1.89119798373878
2,1.8911979837384076
2,1.8911979837358
2,1.8911979837354274
2,1.8911979837328197
2,1.8011409368947149
2,1.8011409368947149
2,1.8011409368932247
2,1.8011409368932247
2,1.8011409368917346
2,1.8011409368887545
2,1.71108389005363
2,1.7110838900502772
2,1.7110838900491596
2,1.711083890046552
2,1.7110838900454344
2,1.7110838900439442
2,1.621026843206957
2,1.621026843206212
2,1.6210268432036044
2,1.6210268432021142
2,1.6210268432017416
2,1.5309697963625193
2,1.5309697963606568
2,1.5309697963599116
2,1.530969796359539
2,1.530969796358049
2,1.5309697963576765
2,1.5309697963550688
2,1.5309697963543236
2,1.4409127495206893
2,1.4409127495184542
2,1.440912749517709
2,1.440912749514729
2,1.350855702675134
2,1.350855702672899
2,1.3508557026710362
2,1.3508557026706636
2,1.3508557026691737
2,1.3508557026665657
2,1.2607986558292061
2,1.2607986558280886
2,1.260798655827716
2,1.2607986558273436
2,1.2607986558262259
2,1.2607986558251083
2,1.2607986558251083
2,1.2607986558243633
2,1.2607986558243633
2,1.2607986558236182
2,1.2607986558236182
2,1.2607986558236182
2,1.2607986558228732
2,1.260798655821383
2,1.260798655821383
2,1.260798655819148
2,1.1707416089847684
2,1.1707416089840235
2,1.1707416089821607
2,1.1707416089817881
2,1.1707416089817881
2,1.1707416089814158
2,1.1707416089806706
2,1.1707416089806706
2,1.1707416089806706
2,1.170741608980298
2,1.170741608979553
2,1.170741608978063
2,1.0806845621410759
2,1.0806845621410759
2,1.0806845621407033
2,1.0806845621407033
2,1.0806845621407033
2,1.080684562137723
2,1.080684562137723
2,1.080684562137723
2,1.0806845621373504
2,1.0806845621373504
2,1.080684562136978
2,1.080684562136978
2,1.0806845621362329
2,1.0806845621362329
2,1.0806845621362329
2,1.0806845621358603
2,1.0806845621358603
2,1.080684562135488
2,1.0806845621351153
2,1.0806845621347427
2,1.0806845621339978
2,1.0806845621336252
2,1.0806845621332526
2,1.0806845621332526
2,1.0806845621332526
3,3745.9134201297843
3,2686.318625335948
3,1270.9824490156766
3,1264.9203038471499
3,1179.6504133422904
3,1126.708634320512
3,891.3935689521938
3,803.4826191674907
3,709.6495291363357
3,669.7318994060003
3,529.7917707589332
3,526.8099562786665
3,448.1238650989222
3,324.56559682843107
3,269.0775942047391
3,192.18963825666495
3,187.96874856851932
3,164.8944527725652
3,157.49884542084524
3,147.2413339175485
3,146.5228152161818
3,142.83047629582583
3,138.06420292387642
3,136.88671120385604
3,116.62387566398233
3,108.87528417493627
3,94.48069046372474
3,92.83019944041372
3,88.84613825831637
3,81.23145625395999
3,80.83106108898781
3,80.69111397278272
3,78.42856180309542
3,77.4837512637497
3,73.2996173038572
3,71.32255329475366
3,67.45105770024286
3,64.66095963449925
3,60.78850662018955
3,59.33917325933613
3,58.62842921022997
3,57.99673816798926
3,53.64893476722762
3,52.86348649780117
3,52.395948567770795
3,50.52200327987969
3,48.35767204221003
3,46.91972140605226
3,46.55949321860671
3,44.578238188090175
3,42.68704020436183
3,42.416869063622876
3,41.96135100962073
3,39.781446942655
3,39.08475833061487
3,38.72191375418231
3,38.11633925927729
3,37.64384558103159
3,37.37138099966757
3,37.370746427756174
3,36.11287578466349
3,35.39241940994598
3,35.03219122259021
3,34.67196303521358
3,33.59127847309485
3,33.50122142618783
3,33.46716484188363
3,32.77681140335836
3,32.62770100868531
3,31.700080489284545
3,31.519966395632924
3,30.709452973958108
3,30.524729063493016
3,30.439281833471732
3,29.8989395524133
3,29.35859727137089
3,29.11000408812631
3,27.377342240760477
3,24.72552090480514
3,23.977380086091163
3,23.955174460712822
3,23.955174460680038
3,23.45734802594483
3,23.030836229553447
3,22.78443285169676
3,22.42420466432758
3,20.62306372743696
3,19.00203688424826
3,18.821922790537776
3,18.083505063786358
3,17.741238228410484
3,17.200895947340133
3,17.200895947333052
3,17.20089594732374
3,16.502645198008047
3,16.120211385154725
3,15.94009729151316
3,15.517496501252056
3,14.769355682504923
3,13.958842260922491
3,13.688671120373533
3,12.517929511395842
3,12.42787246453315
3,12.067644277196377
3,11.617359042979032
3,11.437244949260727
3,10.80684562137276
3,10.266503340276332
3,10.086389246600866
3,10.086389246598259
3,9.996332199762762
3,9.906275152898953
3,9.726161059208215
3,9.546046965556965
3,9.275875825000554
3,9.095761731323227
3,9.095761731314287
3,8.825590590804815
3,8.375305356554687
3,8.375305356536433
3,8.105134216028452
3,7.925020122340695
3,7.92502012231052
3,7.384677841257305
3,7.114506700728089
3,7.024449653882534
3,6.574164419654385
3,6.574164419647307
3,6.394050325972215
3,6.394050325959921
3,6.394050325958431
3,6.303993279130012
3,6.303993279124796
3,6.213936232295633
3,6.213936232281849
3,6.123879185424373
3,6.03382213860266
3,5.853708044904098
3,5.8537080448932945
3,5.763650998067856
3,5.763650998050347
3,5.763650998048857
3,5.583536904374138
3,5.5835369043689225
3,5.403422810684145
3,5.403422810681537
3,5.13325167015642
3,5.133251670150086
3,5.043194623297453
3,4.953137576455624
3,4.953137576451898
3,4.773023482767865
3,4.682966435927898
3,4.682966435924918
3,4.502852342233062
3,4.412795295395703
3,4.322738248547167
3,4.232681201688201
3,4.142624154857919
3,4.142624154848978
3,4.0525671080168335
3,4.052567108008638
3,4.052567107996717
3,3.8724530143145475
3,3.7823959674835206
3,3.7823959674756975
3,3.6923389206245543
3,3.6022818737961355
3,3.602281873794645
3,3.5122248269461096
3,3.512224826945737
3,3.512224826940894
3,3.422167780098692
3,3.422167780093849
3,3.332110733254254
3,3.2420536864191294
3,3.242053686401248
3,3.1519966395739467
3,3.0619395927235487
3,2.971882545872778
3,2.971882545872033
3,2.881825499035046
3,2.8818254990287127
3,2.8818254990231247
3,2.791768452190608
3,2.7917684521876276
3,2.701711405351013
3,2.701711405340955
3,2.7017114053398372
3,2.611654358497635
3,2.611654358496517
3,2.611654358495027
3,2.6116543584924194
3,2.6116543584913017
3,2.5215973116524517
3,2.521597311651707
3,2.4315402648068964
3,2.431540264806524
3,2.4315402648046613
3,2.431540264801681
3,2.431540264798701
3,2.3414832179598513
3,2.341483217959106
3,2.341483217955753
3,2.251426171122864
3,2.2514261711210013
3,2.251426171115786
3,2.251426171113551
3,2.251426171112433
3,2.2514261711113157
3,2.2514261711098253
3,2.1613691242743283
3,2.1613691242724657
3,2.1613691242724657
3,2.161369124270976
3,2.1613691242679955
3,2.16136912426427
3,2.0713120774284004
3,2.0713120774269105
3,2.0713120774269105
3,2.0713120774254206
3,2.0713120774224403
3,2.0713120774190874
3,1.9812550305847079
3,1.98125503058061
3,1.98125503058061
3,1.9812550305802377
3,1.9812550305787475
3,1.9812550305746497
3,1.89119798373878
3,1.8911979837384076
3,1.891197983738035
3,1.891197983738035
3,1.8911979837350548
3,1.8911979837343098
3,1.8011409369014204
3,1.801140936896205
3,1.801140936896205
3,1.8011409368947149
3,1.8011409368943423
3,1.8011409368932247
3,1.8011409368924798
3,1.8011409368924798
3,1.8011409368917346
3,1.8011409368913622
3,1.801140936890617
3,1.8011409368902445
3,1.7110838900525123
3,1.7110838900499046
3,1.7110838900484147
3,1.711083890048042
3,1.7110838900472969
3,1.711083890046552
3,1.7110838900461793
3,1.7110838900461793
3,1.7110838900454344
3,1.7110838900417091
3,1.6210268432043493
3,1.6210268432036044
3,1.6210268432032318
3,1.6210268432009967
3,1.5309697963647546
3,1.530969796364382
3,1.5309697963628919
3,1.5309697963625193
3,1.5309697963625193
3,1.530969796359539
3,1.530969796358049
3,1.530969796358049
3,1.4409127495206893
3,1.4409127495195717
3,1.4409127495173366
3,1.4409127495165914
3,1.4409127495165914
3,1.4409127495154739
3,1.4409127495151013
3,1.3508557026732713
3,1.3508557026721537
3,1.3508557026714088
3,1.3508557026710362
3,1.3508557026706636
3,1.3508557026706636
3,1.3508557026706636
3,1.3508557026699186
3,1.3508557026691737
3,1.3508557026691737
3,1.3508557026684285
3,1.3508557026684285
3,1.3508557026676835
3,1.3508557026676835
3,1.3508557026669383
3,1.3508557026669383
3,1.3508557026669383
3,1.2607986558295787
3,1.2607986558288335
3,1.2607986558280886
3,1.260798655826971
3,1.2607986558265984
3,1.2607986558265984
3,1.2607986558251083
3,1.2607986558251083
3,1.2607986558243633
3,1.2607986558228732
3,1.260798655822128
3,1.1707416089847684
3,1.1707416089832783
3,1.1707416089825333
3,1.1707416089825333
3,1.1707416089817881
3,1.1707416089817881
3,1.1707416089817881
3,1.1707416089814158
3,1.1707416089810432
3,1.170741608979553
3,1.170741608979553
3,1.170741608979553
3,1.170741608979553
3,1.170741608978808
3,1.170741608978808
3,1.1707416089784355
3,1.1707416089784355
3,1.1707416089784355
3,1.170741608978063
3,1.170741608978063
